match_id,map_name,team_a,team_b,team_a_win,best_of,event_stage,match_date,acs_diff,kills_diff,deaths_diff,assists_diff
10,Haven,smoke,Obey Alliance,0,Bo1,Week 1: Group A,2020-05-02,0.0,0.0,0.0,0.0
100,Haven,smoke,Moscow 5 Academy,0,Bo3,Week 2: Playoffs,2020-05-10,0.0,0.0,0.0,0.0
100,Bind,smoke,Moscow 5 Academy,1,Bo3,Week 2: Playoffs,2020-05-10,0.0,0.0,0.0,0.0
100,Split,smoke,Moscow 5 Academy,1,Bo3,Week 2: Playoffs,2020-05-10,0.0,0.0,0.0,0.0
10000,Bind,NUTURN,F4Q,1,Bo3,Open Qualifier: Round of 16,2021-02-09,47.0,20.0,-20.0,13.0
10000,Haven,NUTURN,F4Q,0,Bo3,Open Qualifier: Round of 16,2021-02-09,-46.39999999999998,-20.0,20.0,-11.0
10000,Ascent,NUTURN,F4Q,1,Bo3,Open Qualifier: Round of 16,2021-02-09,43.0,17.0,-17.0,10.0
100001,Ascent,NYFU,Acacia,1,Bo3,Main Event: Round of 16,2022-05-11,-0.5999999999999943,2.0,-2.0,0.0
100001,Split,NYFU,Acacia,1,Bo3,Main Event: Round of 16,2022-05-11,60.80000000000001,18.0,-18.0,7.0
100002,Haven,Lycus Empire,AstraSect,1,Bo3,Main Event: Round of 16,2022-05-11,-7.200000000000017,-2.0,2.0,2.0
100002,Ascent,Lycus Empire,AstraSect,0,Bo3,Main Event: Round of 16,2022-05-11,-22.19999999999999,-15.0,14.0,-1.0
100002,Icebox,Lycus Empire,AstraSect,1,Bo3,Main Event: Round of 16,2022-05-11,86.4,29.0,-29.0,9.0
100004,Breeze,Knights Academy,New Moon,1,Bo3,Main Event: Round of 16,2022-05-11,63.400000000000006,24.0,-24.0,9.0
100004,Haven,Knights Academy,New Moon,1,Bo3,Main Event: Round of 16,2022-05-11,13.599999999999994,11.0,-11.0,-3.0
100005,Fracture,Oxygen Academy,TradeLikePros,1,Bo3,Main Event: Round of 16,2022-05-11,41.60000000000002,16.0,-16.0,17.0
100005,Haven,Oxygen Academy,TradeLikePros,1,Bo3,Main Event: Round of 16,2022-05-11,73.20000000000002,31.0,-31.0,15.0
100006,Ascent,romi n frends,RILLAS,0,Bo3,Main Event: Round of 16,2022-05-11,-92.20000000000002,-38.0,38.0,-15.0
100006,Split,romi n frends,RILLAS,0,Bo3,Main Event: Round of 16,2022-05-11,-51.80000000000001,-23.0,23.0,-4.0
100007,Ascent,Toon Balloons,OOKERS,0,Bo3,Main Event: Round of 16,2022-05-11,-25.19999999999999,-12.0,12.0,-19.0
100007,Breeze,Toon Balloons,OOKERS,1,Bo3,Main Event: Round of 16,2022-05-11,22.400000000000006,10.0,-10.0,2.0
100007,Bind,Toon Balloons,OOKERS,1,Bo3,Main Event: Round of 16,2022-05-11,49.400000000000006,18.0,-18.0,1.0
100008,Haven,AVESTA,Elysium,0,Bo3,Main Event: Round of 16,2022-05-11,-21.799999999999983,-14.0,14.0,-18.0
100008,Ascent,AVESTA,Elysium,0,Bo3,Main Event: Round of 16,2022-05-11,-55.0,-27.0,27.0,-13.0
100009,Icebox,NYFU,Lycus Empire,1,Bo3,Main Event: Quarterfinals,2022-05-12,38.20000000000002,15.0,-15.0,13.0
100009,Split,NYFU,Lycus Empire,1,Bo3,Main Event: Quarterfinals,2022-05-12,33.599999999999994,15.0,-15.0,8.0
10001,Ascent,Hamtori ZunDeZinx,Saviors,1,Bo3,Open Qualifier: Round of 16,2021-02-09,16.200000000000017,12.0,-12.0,4.0
10001,Split,Hamtori ZunDeZinx,Saviors,1,Bo3,Open Qualifier: Round of 16,2021-02-09,22.19999999999999,10.0,-10.0,8.0
100010,Breeze,Flex Gaming,Knights Academy,0,Bo3,Main Event: Quarterfinals,2022-05-12,-18.80000000000001,-11.0,11.0,7.0
100010,Split,Flex Gaming,Knights Academy,0,Bo3,Main Event: Quarterfinals,2022-05-12,-18.19999999999999,-15.0,15.0,3.0
100011,Ascent,Oxygen Academy,RILLAS,1,Bo3,Main Event: Quarterfinals,2022-05-12,27.19999999999999,14.0,-14.0,4.0
100011,Icebox,Oxygen Academy,RILLAS,0,Bo3,Main Event: Quarterfinals,2022-05-12,-77.80000000000001,-31.0,31.0,-14.0
100011,Fracture,Oxygen Academy,RILLAS,1,Bo3,Main Event: Quarterfinals,2022-05-12,110.4,38.0,-38.0,23.0
100012,Haven,Toon Balloons,Elysium,0,Bo3,Main Event: Quarterfinals,2022-05-12,-56.80000000000001,-20.0,20.0,-10.0
100012,Fracture,Toon Balloons,Elysium,0,Bo3,Main Event: Quarterfinals,2022-05-12,-2.6000000000000227,-5.0,5.0,-14.0
100013,Breeze,NYFU,Knights Academy,1,Bo3,Main Event: Semifinals,2022-05-12,24.200000000000017,14.0,-14.0,11.0
100013,Split,NYFU,Knights Academy,1,Bo3,Main Event: Semifinals,2022-05-12,49.400000000000006,23.0,-23.0,-8.0
100014,Haven,Oxygen Academy,Elysium,1,Bo3,Main Event: Semifinals,2022-05-12,60.0,27.0,-27.0,31.0
100014,Ascent,Oxygen Academy,Elysium,1,Bo3,Main Event: Semifinals,2022-05-12,52.0,22.0,-22.0,19.0
100015,Ascent,NYFU,Oxygen Academy,0,Bo3,Main Event: Grand Final,2022-05-12,-46.599999999999994,-21.0,21.0,-11.0
100015,Split,NYFU,Oxygen Academy,0,Bo3,Main Event: Grand Final,2022-05-12,-25.80000000000001,-16.0,16.0,-7.0
10002,Haven,TUBEPLE Gaming,TNL Esports,0,Bo3,Open Qualifier: Quarterfinals,2021-02-09,-19.80000000000001,-14.0,14.0,1.0
10002,Split,TUBEPLE Gaming,TNL Esports,0,Bo3,Open Qualifier: Quarterfinals,2021-02-09,13.0,8.0,-8.0,2.0
10003,Icebox,GoNGo Prince,Jesfrelho,1,Bo3,Open Qualifier: Quarterfinals,2021-02-09,63.599999999999994,26.0,-26.0,3.0
10003,Ascent,GoNGo Prince,Jesfrelho,1,Bo3,Open Qualifier: Quarterfinals,2021-02-09,28.19999999999999,8.0,-8.0,12.0
10004,Bind,SPEAR GAMING,ZFGaming,0,Bo3,Open Qualifier: Quarterfinals,2021-02-09,-103.19999999999999,-37.0,37.0,-12.0
10004,Haven,SPEAR GAMING,ZFGaming,0,Bo3,Open Qualifier: Quarterfinals,2021-02-09,-81.4,-28.0,29.0,-23.0
10005,Haven,NUTURN,Hamtori ZunDeZinx,1,Bo3,Open Qualifier: Quarterfinals,2021-02-09,40.0,17.0,-17.0,14.0
10005,Split,NUTURN,Hamtori ZunDeZinx,1,Bo3,Open Qualifier: Quarterfinals,2021-02-09,37.0,15.0,-15.0,-11.0
100070,Haven,prime 5,Septem Exierant,1,Bo3,Regional Qualifiers: Rest of South Asia: Quarterfinals,2022-05-12,37.599999999999994,17.0,-17.0,-3.0
100070,Bind,prime 5,Septem Exierant,1,Bo3,Regional Qualifiers: Rest of South Asia: Quarterfinals,2022-05-12,94.80000000000001,32.0,-32.0,20.0
1001,Ascent,Team Jbzz,Sharp-Clan,0,Bo1,Tournament: Quarterfinals,2020-06-04,9.599999999999994,-4.0,3.0,0.0
100132,Ascent,Monkey Bite Esports,Lethal Esports,0,Bo3,Regional Qualifiers: India: Quarterfinals,2022-05-13,-26.399999999999977,-10.0,10.0,6.0
100132,Haven,Monkey Bite Esports,Lethal Esports,0,Bo3,Regional Qualifiers: India: Quarterfinals,2022-05-13,-80.79999999999998,-27.0,26.0,-14.0
100145,Ascent,brown gunday,Orangutan,0,Bo3,Regional Qualifiers: Rest of South Asia: Semifinals,2022-05-13,-83.60000000000002,-34.0,34.0,-13.0
100145,Icebox,brown gunday,Orangutan,0,Bo3,Regional Qualifiers: Rest of South Asia: Semifinals,2022-05-13,-20.799999999999983,-13.0,13.0,-10.0
100277,Fracture,Team Valor,Lethal Esports,0,Bo3,Regional Qualifiers: India: Semifinals,2022-05-14,3.8000000000000114,1.0,-1.0,3.0
100277,Bind,Team Valor,Lethal Esports,1,Bo3,Regional Qualifiers: India: Semifinals,2022-05-14,11.599999999999994,8.0,-9.0,14.0
100277,Haven,Team Valor,Lethal Esports,1,Bo3,Regional Qualifiers: India: Semifinals,2022-05-14,36.80000000000001,19.0,-19.0,4.0
100280,Haven,Orangutan,prime 5,1,Bo5,Regional Qualifiers: Rest of South Asia: Grand Final,2022-05-14,43.599999999999994,22.0,-22.0,20.0
100280,Ascent,Orangutan,prime 5,1,Bo5,Regional Qualifiers: Rest of South Asia: Grand Final,2022-05-14,74.19999999999999,31.0,-31.0,18.0
100280,Bind,Orangutan,prime 5,1,Bo5,Regional Qualifiers: Rest of South Asia: Grand Final,2022-05-14,138.8,41.0,-41.0,20.0
1007,Haven,Charlotte Phoenix,Mamba Mode Gaming,1,Bo3,#7: Qualification,2020-07-07,28.80000000000001,17.0,-17.0,2.0
1007,Bind,Charlotte Phoenix,Mamba Mode Gaming,1,Bo3,#7: Qualification,2020-07-07,74.6,30.0,-30.0,12.0
1008,Haven,Way 2 French,Charlotte Phoenix,1,Bo3,#7: Grand Final,2020-07-07,5.800000000000011,5.0,-5.0,13.0
1008,Bind,Way 2 French,Charlotte Phoenix,1,Bo3,#7: Grand Final,2020-07-07,52.0,20.0,-20.0,0.0
100915,Ascent,Reckoning Esports,Team Valor,0,Bo5,Regional Qualifiers: India: Grand Final,2022-05-15,-62.20000000000002,-23.0,23.0,-1.0
100915,Haven,Reckoning Esports,Team Valor,1,Bo5,Regional Qualifiers: India: Grand Final,2022-05-15,17.400000000000006,8.0,-8.0,17.0
100915,Bind,Reckoning Esports,Team Valor,0,Bo5,Regional Qualifiers: India: Grand Final,2022-05-15,-88.0,-35.0,35.0,-22.0
100915,Icebox,Reckoning Esports,Team Valor,0,Bo5,Regional Qualifiers: India: Grand Final,2022-05-15,-11.800000000000011,-2.0,2.0,0.0
101,Haven,Jacked Gamers,The Boys,1,Bo3,Week 2: Playoffs,2020-05-10,0.0,0.0,0.0,0.0
101,Split,Jacked Gamers,The Boys,1,Bo3,Week 2: Playoffs,2020-05-10,0.0,0.0,0.0,0.0
1010,Split,Anuncie Aqui(Anuncie Aqui),Only-Esports,1,Bo1,Tournament: Upper Bracket Quarterfinals,2020-07-09,24.599999999999994,9.0,-10.0,1.0
1011,Split,Bottom Fraggers,exuLt.gg,1,Bo1,Tournament: Upper Bracket Quarterfinals,2020-07-09,100.6,35.0,-35.0,19.0
10121,Haven,100 Thieves,NSIC,1,Bo3,Qualifier: Round of 32,2021-02-12,48.400000000000006,20.0,-20.0,24.0
10121,Ascent,100 Thieves,NSIC,1,Bo3,Qualifier: Round of 32,2021-02-12,55.60000000000002,24.0,-24.0,5.0
10122,Split,Ghost Gaming,Complexity,1,Bo3,Qualifier: Round of 32,2021-02-12,24.19999999999999,12.0,-11.0,2.0
10122,Bind,Ghost Gaming,Complexity,1,Bo3,Qualifier: Round of 32,2021-02-12,14.599999999999994,4.0,-4.0,3.0
10123,Bind,NRG,FUNSNATCHERS,1,Bo3,Qualifier: Round of 32,2021-02-12,77.39999999999998,30.0,-30.0,1.0
10123,Icebox,NRG,FUNSNATCHERS,1,Bo3,Qualifier: Round of 32,2021-02-12,101.4,35.0,-36.0,2.0
10124,Bind,Andbox,On The Way,1,Bo3,Qualifier: Round of 32,2021-02-12,74.20000000000002,29.0,-29.0,12.0
10124,Ascent,Andbox,On The Way,1,Bo3,Qualifier: Round of 32,2021-02-12,37.599999999999994,20.0,-20.0,13.0
10125,Ascent,FaZe Clan,eUnited,1,Bo3,Qualifier: Round of 32,2021-02-12,42.80000000000001,20.0,-20.0,14.0
10125,Bind,FaZe Clan,eUnited,0,Bo3,Qualifier: Round of 32,2021-02-12,-53.599999999999994,-25.0,25.0,-1.0
10125,Split,FaZe Clan,eUnited,1,Bo3,Qualifier: Round of 32,2021-02-12,140.39999999999998,40.0,-40.0,24.0
10126,Haven,Carpe Noctem,Version1,0,Bo3,Qualifier: Round of 32,2021-02-12,-69.80000000000001,-30.0,30.0,-26.0
10126,Split,Carpe Noctem,Version1,0,Bo3,Qualifier: Round of 32,2021-02-12,-53.80000000000001,-21.0,21.0,-9.0
10127,Haven,Headshot Percentage,ex-Serenity,0,Bo3,Qualifier: Round of 32,2021-02-12,-4.0,-4.0,4.0,6.0
10127,Bind,Headshot Percentage,ex-Serenity,0,Bo3,Qualifier: Round of 32,2021-02-12,-25.19999999999999,-9.0,9.0,-12.0
10128,Ascent,Built By Gamers,Spot Up,0,Bo3,Qualifier: Round of 32,2021-02-12,-37.19999999999999,-21.0,21.0,-12.0
10128,Haven,Built By Gamers,Spot Up,1,Bo3,Qualifier: Round of 32,2021-02-12,-1.0,2.0,-2.0,9.0
10128,Split,Built By Gamers,Spot Up,1,Bo3,Qualifier: Round of 32,2021-02-12,60.99999999999997,24.0,-24.0,16.0
10129,Split,TSM,Slimy Boogermen,1,Bo3,Qualifier: Round of 32,2021-02-12,105.19999999999999,39.0,-39.0,5.0
10129,Ascent,TSM,Slimy Boogermen,1,Bo3,Qualifier: Round of 32,2021-02-12,72.80000000000001,29.0,-29.0,4.0
10130,Haven,Big Frames,Dignitas,0,Bo3,Qualifier: Round of 32,2021-02-12,-64.80000000000001,-28.0,28.0,-3.0
10130,Ascent,Big Frames,Dignitas,0,Bo3,Qualifier: Round of 32,2021-02-12,-121.19999999999999,-39.0,39.0,-4.0
10131,Haven,Gen.G,down bad,1,Bo3,Qualifier: Round of 32,2021-02-12,84.19999999999999,29.0,-29.0,10.0
10131,Icebox,Gen.G,down bad,1,Bo3,Qualifier: Round of 32,2021-02-12,50.599999999999994,25.0,-25.0,6.0
10132,Icebox,Cloud9,Hollywood Hooliganz,1,Bo3,Qualifier: Round of 32,2021-02-12,136.0,41.0,-41.0,4.0
10132,Split,Cloud9,Hollywood Hooliganz,1,Bo3,Qualifier: Round of 32,2021-02-12,43.20000000000002,23.0,-23.0,7.0
10133,Icebox,ENVY,beastcoast,1,Bo3,Qualifier: Round of 32,2021-02-12,112.20000000000002,42.0,-42.0,10.0
10133,Bind,ENVY,beastcoast,1,Bo3,Qualifier: Round of 32,2021-02-12,17.0,13.0,-13.0,1.0
10134,Haven,Spacestation Gaming,Knights,1,Bo3,Qualifier: Round of 32,2021-02-12,5.200000000000017,3.0,-3.0,-4.0
10134,Ascent,Spacestation Gaming,Knights,0,Bo3,Qualifier: Round of 32,2021-02-12,-15.400000000000006,-10.0,10.0,-2.0
10134,Bind,Spacestation Gaming,Knights,1,Bo3,Qualifier: Round of 32,2021-02-12,15.400000000000006,4.0,-4.0,6.0
10135,Split,Renegades,Sedated,1,Bo3,Qualifier: Round of 32,2021-02-12,69.6,30.0,-30.0,20.0
10135,Bind,Renegades,Sedated,0,Bo3,Qualifier: Round of 32,2021-02-12,-14.0,-9.0,9.0,17.0
10135,Ascent,Renegades,Sedated,1,Bo3,Qualifier: Round of 32,2021-02-12,67.6,26.0,-26.0,3.0
10136,Split,Equinox Esports,Rise,0,Bo3,Qualifier: Round of 32,2021-02-12,-19.600000000000023,-10.0,10.0,2.0
10136,Ascent,Equinox Esports,Rise,1,Bo3,Qualifier: Round of 32,2021-02-12,19.400000000000006,10.0,-10.0,5.0
10136,Bind,Equinox Esports,Rise,0,Bo3,Qualifier: Round of 32,2021-02-12,-17.0,-11.0,11.0,-8.0
10137,Haven,100 Thieves,Caught in 4k,1,Bo3,Qualifier: Round of 128,2021-02-11,73.0,28.0,-28.0,4.0
10137,Bind,100 Thieves,Caught in 4k,1,Bo3,Qualifier: Round of 128,2021-02-11,169.8,49.0,-48.0,14.0
10143,Icebox,Complexity,SFG,1,Bo3,Qualifier: Round of 128,2021-02-11,101.80000000000001,35.0,-35.0,11.0
10143,Haven,Complexity,SFG,1,Bo3,Qualifier: Round of 128,2021-02-11,72.19999999999999,31.0,-31.0,3.0
10145,Split,NRG,Pure,1,Bo3,Qualifier: Round of 128,2021-02-11,176.6,46.0,-46.0,4.0
10145,Haven,NRG,Pure,1,Bo3,Qualifier: Round of 128,2021-02-11,42.80000000000001,21.0,-22.0,-1.0
101452,Ascent,Geekay Esports,Team RA'AD,1,Bo3,Levant and North Africa: Week 2,2022-05-16,28.0,13.0,-13.0,-6.0
101452,Haven,Geekay Esports,Team RA'AD,1,Bo3,Levant and North Africa: Week 2,2022-05-16,15.0,8.0,-8.0,9.0
101458,Haven,Team Falcons,YaLLa Esports,1,Bo3,GCC and Iraq: Week 2,2022-05-16,69.19999999999999,24.0,-24.0,13.0
101458,Ascent,Team Falcons,YaLLa Esports,1,Bo3,GCC and Iraq: Week 2,2022-05-16,24.400000000000006,14.0,-14.0,3.0
10149,Icebox,Andbox,Amarok Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,126.0,39.0,-39.0,14.0
10149,Split,Andbox,Amarok Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,87.6,28.0,-28.0,23.0
101507,Ascent,SoaR,Dasnerths Demons,1,Bo1,Group Stage: Opening (A),2022-05-16,129.6,44.0,-44.0,13.0
10151,Ascent,Cloud9 White,Lunch Club,1,Bo3,Qualifier: Round of 128,2021-02-11,63.0,21.0,-22.0,21.0
10151,Icebox,Cloud9 White,Lunch Club,0,Bo3,Qualifier: Round of 128,2021-02-11,-22.0,-10.0,10.0,10.0
10151,Haven,Cloud9 White,Lunch Club,1,Bo3,Qualifier: Round of 128,2021-02-11,30.599999999999994,20.0,-20.0,3.0
101512,Haven,Oxygen Academy,asian summer math class,1,Bo1,Group Stage: Opening (B),2022-05-16,84.80000000000001,34.0,-34.0,4.0
101517,Ascent,TSM Academy,BASED,1,Bo1,Group Stage: Opening (C),2022-05-16,40.0,18.0,-18.0,15.0
101522,Haven,Teal Seam,Little Legends,1,Bo1,Group Stage: Opening (D),2022-05-16,101.0,36.0,-36.0,-2.0
101542,Ascent,Knights Academy,Pariah,1,Bo1,Group Stage: Opening (H),2022-05-16,99.6,34.0,-34.0,22.0
10155,Ascent,eUnited,GCU Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,125.80000000000001,42.0,-42.0,19.0
10155,Bind,eUnited,GCU Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,105.80000000000001,36.0,-36.0,13.0
101550,Haven,Teal Seam,TSM Academy,0,Bo3,Playoffs: Round of 16,2022-05-16,1.0,-5.0,5.0,11.0
101550,Bind,Teal Seam,TSM Academy,1,Bo3,Playoffs: Round of 16,2022-05-16,13.600000000000023,6.0,-6.0,-1.0
101550,Ascent,Teal Seam,TSM Academy,0,Bo3,Playoffs: Round of 16,2022-05-16,-19.19999999999999,-11.0,11.0,-12.0
101552,Ascent,Oxygen Academy,Run it Down,1,Bo3,Playoffs: Round of 16,2022-05-16,122.4,39.0,-39.0,22.0
101552,Breeze,Oxygen Academy,Run it Down,1,Bo3,Playoffs: Round of 16,2022-05-16,89.0,33.0,-33.0,7.0
101553,Icebox,DNADIFF,Moonrise,1,Bo3,Playoffs: Round of 16,2022-05-16,24.600000000000023,13.0,-13.0,6.0
101553,Breeze,DNADIFF,Moonrise,1,Bo3,Playoffs: Round of 16,2022-05-16,51.599999999999994,21.0,-21.0,9.0
101554,Haven,Unknown,TradeLikePros,0,Bo3,Playoffs: Round of 16,2022-05-16,-17.200000000000017,-5.0,5.0,-28.0
101554,Split,Unknown,TradeLikePros,0,Bo3,Playoffs: Round of 16,2022-05-16,-34.599999999999994,-20.0,20.0,6.0
101555,Haven,YFP,Mach5,1,Bo3,Playoffs: Round of 16,2022-05-16,37.400000000000006,19.0,-19.0,9.0
101555,Breeze,YFP,Mach5,1,Bo3,Playoffs: Round of 16,2022-05-16,35.599999999999994,19.0,-19.0,15.0
101556,Breeze,SoaR,Stasis,1,Bo3,Playoffs: Quarterfinals,2022-05-17,54.599999999999994,21.0,-21.0,7.0
101556,Split,SoaR,Stasis,1,Bo3,Playoffs: Quarterfinals,2022-05-17,96.0,36.0,-36.0,5.0
101557,Ascent,TSM Academy,Off the Grid,1,Bo3,Playoffs: Quarterfinals,2022-05-17,90.20000000000002,33.0,-33.0,17.0
101557,Bind,TSM Academy,Off the Grid,1,Bo3,Playoffs: Quarterfinals,2022-05-17,52.19999999999999,23.0,-23.0,-1.0
101558,Haven,Oxygen Academy,DNADIFF,1,Bo3,Playoffs: Quarterfinals,2022-05-17,3.4000000000000057,5.0,-5.0,1.0
101558,Icebox,Oxygen Academy,DNADIFF,1,Bo3,Playoffs: Quarterfinals,2022-05-17,36.400000000000006,16.0,-16.0,4.0
101559,Haven,TradeLikePros,YFP,1,Bo3,Playoffs: Quarterfinals,2022-05-17,21.0,12.0,-12.0,2.0
101559,Bind,TradeLikePros,YFP,1,Bo3,Playoffs: Quarterfinals,2022-05-17,29.599999999999994,12.0,-12.0,12.0
101560,Haven,SoaR,TSM Academy,0,Bo3,Playoffs: Semifinals,2022-05-17,-29.599999999999994,-12.0,12.0,6.0
101560,Ascent,SoaR,TSM Academy,1,Bo3,Playoffs: Semifinals,2022-05-17,62.400000000000006,29.0,-29.0,3.0
101560,Bind,SoaR,TSM Academy,0,Bo3,Playoffs: Semifinals,2022-05-17,-44.400000000000006,-19.0,19.0,-4.0
101561,Ascent,Oxygen Academy,TradeLikePros,0,Bo3,Playoffs: Semifinals,2022-05-17,6.800000000000011,2.0,-2.0,2.0
101561,Haven,Oxygen Academy,TradeLikePros,1,Bo3,Playoffs: Semifinals,2022-05-17,35.20000000000002,14.0,-14.0,17.0
101561,Fracture,Oxygen Academy,TradeLikePros,1,Bo3,Playoffs: Semifinals,2022-05-17,58.19999999999999,28.0,-26.0,11.0
101562,Icebox,TSM Academy,Oxygen Academy,0,Bo3,Playoffs: Grand Final,2022-05-17,-64.6,-29.0,30.0,-21.0
101562,Ascent,TSM Academy,Oxygen Academy,1,Bo3,Playoffs: Grand Final,2022-05-17,51.400000000000006,22.0,-22.0,-1.0
101562,Split,TSM Academy,Oxygen Academy,0,Bo3,Playoffs: Grand Final,2022-05-17,-31.80000000000001,-13.0,13.0,5.0
10160,Bind,Time In,S2,1,Bo3,Qualifier: Round of 128,2021-02-11,83.6,27.0,-27.0,10.0
10160,Ascent,Time In,S2,1,Bo3,Qualifier: Round of 128,2021-02-11,49.400000000000006,14.0,-14.0,16.0
10161,Haven,T1,NC State Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,100.59999999999997,33.0,-33.0,23.0
10161,Icebox,T1,NC State Esports,1,Bo3,Qualifier: Round of 128,2021-02-11,149.6,43.0,-43.0,14.0
101649,Haven,FUT Female,Papara SuperMassive Female,1,Bo5,Playoffs: Grand Final,2022-05-26,28.400000000000006,13.0,-13.0,-7.0
101649,Split,FUT Female,Papara SuperMassive Female,1,Bo5,Playoffs: Grand Final,2022-05-26,53.79999999999998,25.0,-25.0,9.0
101649,Breeze,FUT Female,Papara SuperMassive Female,1,Bo5,Playoffs: Grand Final,2022-05-26,36.400000000000006,16.0,-16.0,8.0
10165,Ascent,Built By Gamers,IQ White,1,Bo3,Qualifier: Round of 128,2021-02-11,64.79999999999998,26.0,-26.0,20.0
10165,Bind,Built By Gamers,IQ White,1,Bo3,Qualifier: Round of 128,2021-02-11,31.599999999999994,15.0,-15.0,11.0
101656,Haven,XPLDZ,NASR Esports,1,Bo3,Levant and North Africa: Week 2,2022-05-17,18.400000000000006,12.0,-12.0,11.0
101656,Split,XPLDZ,NASR Esports,0,Bo3,Levant and North Africa: Week 2,2022-05-17,-38.79999999999998,-18.0,18.0,-9.0
101656,Ascent,XPLDZ,NASR Esports,1,Bo3,Levant and North Africa: Week 2,2022-05-17,43.0,22.0,-22.0,-3.0
101663,Ascent,01 Esports,vSlash Esports,0,Bo3,GCC and Iraq: Week 2,2022-05-17,3.5999999999999943,-1.0,1.0,-9.0
101663,Icebox,01 Esports,vSlash Esports,1,Bo3,GCC and Iraq: Week 2,2022-05-17,77.0,27.0,-27.0,8.0
101663,Fracture,01 Esports,vSlash Esports,1,Bo3,GCC and Iraq: Week 2,2022-05-17,36.0,19.0,-19.0,14.0
10169,Split,TSM,ATK Mode,1,Bo3,Qualifier: Round of 128,2021-02-11,134.00000000000003,40.0,-40.0,4.0
10169,Bind,TSM,ATK Mode,1,Bo3,Qualifier: Round of 128,2021-02-11,90.0,33.0,-33.0,6.0
1017,Haven,100 Thieves,together we are terrific,0,Bo1,Tournament: Group A,2020-07-08,-66.4,-28.0,28.0,-9.0
101744,Bind,Khumbu Esports,Revenant Esports,0,Bo3,Group Stage: Day 1,2022-05-19,-72.80000000000001,-29.0,29.0,10.0
101744,Fracture,Khumbu Esports,Revenant Esports,0,Bo3,Group Stage: Day 1,2022-05-19,-33.80000000000001,-13.0,13.0,-20.0
101745,Icebox,Full Power Gaming,Orangutan,0,Bo3,Group Stage: Day 1,2022-05-19,9.400000000000006,3.0,-3.0,-13.0
101745,Haven,Full Power Gaming,Orangutan,0,Bo3,Group Stage: Day 1,2022-05-19,-67.20000000000002,-27.0,27.0,-8.0
101746,Split,prime 5,Enigma Gaming,0,Bo3,Group Stage: Day 1,2022-05-19,-104.19999999999999,-37.0,37.0,-21.0
101746,Icebox,prime 5,Enigma Gaming,1,Bo3,Group Stage: Day 1,2022-05-19,30.599999999999994,14.0,-14.0,11.0
101746,Fracture,prime 5,Enigma Gaming,0,Bo3,Group Stage: Day 1,2022-05-19,-116.79999999999998,-38.0,38.0,-30.0
101747,Haven,Team Valor,Global Esports,0,Bo3,Group Stage: Day 1,2022-05-19,-95.0,-37.0,37.0,-25.0
101747,Ascent,Team Valor,Global Esports,0,Bo3,Group Stage: Day 1,2022-05-19,-64.80000000000001,-26.0,26.0,-11.0
101748,Ascent,Reckoning Esports,Exceeli Esports,1,Bo3,Group Stage: Day 1,2022-05-19,52.80000000000001,21.0,-21.0,34.0
101748,Haven,Reckoning Esports,Exceeli Esports,1,Bo3,Group Stage: Day 1,2022-05-19,79.20000000000002,26.0,-26.0,17.0
101749,Bind,Union Gaming,Velocity Gaming,0,Bo3,Group Stage: Day 1,2022-05-19,-56.80000000000001,-24.0,24.0,-4.0
101749,Haven,Union Gaming,Velocity Gaming,0,Bo3,Group Stage: Day 1,2022-05-19,-54.20000000000002,-20.0,20.0,-9.0
10175,Ascent,Dignitas,Shoguns,1,Bo3,Qualifier: Round of 128,2021-02-11,109.20000000000002,39.0,-39.0,12.0
10175,Bind,Dignitas,Shoguns,1,Bo3,Qualifier: Round of 128,2021-02-11,126.39999999999999,49.0,-49.0,14.0
101750,Split,Team Valor,Enigma Gaming,0,Bo3,Group Stage: Day 2,2022-05-20,-103.59999999999997,-35.0,35.0,-12.0
101750,Icebox,Team Valor,Enigma Gaming,0,Bo3,Group Stage: Day 2,2022-05-20,-77.80000000000001,-32.0,32.0,-5.0
101751,Icebox,Exceeli Esports,Orangutan,0,Bo3,Group Stage: Day 2,2022-05-20,-92.19999999999999,-33.0,33.0,-2.0
101751,Ascent,Exceeli Esports,Orangutan,0,Bo3,Group Stage: Day 2,2022-05-20,-100.79999999999998,-37.0,37.0,-14.0
101752,Haven,Global Esports,Revenant Esports,0,Bo3,Group Stage: Day 2,2022-05-20,-39.400000000000006,-22.0,22.0,-3.0
101752,Split,Global Esports,Revenant Esports,1,Bo3,Group Stage: Day 2,2022-05-20,39.19999999999999,20.0,-20.0,5.0
101752,Fracture,Global Esports,Revenant Esports,0,Bo3,Group Stage: Day 2,2022-05-20,-4.800000000000011,-3.0,3.0,-7.0
101753,Split,Union Gaming,Full Power Gaming,0,Bo3,Group Stage: Day 2,2022-05-20,-21.0,-6.0,6.0,-5.0
101753,Bind,Union Gaming,Full Power Gaming,0,Bo3,Group Stage: Day 2,2022-05-20,-69.80000000000001,-28.0,28.0,4.0
101754,Bind,prime 5,Khumbu Esports,1,Bo3,Group Stage: Day 2,2022-05-20,23.80000000000001,13.0,-13.0,11.0
